solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
ether,C1COCCO1,SB,0.06551022028225587,alpha,-0.5624739952482177,delta,-0.04719541593545917,SP,0.15579393059856092,N_mol_cm3,0.3783505242002728,SdP,-0.6011488382831714,beta,-0.23586557391303836,n,-0.18387902992754973,fn,-0.10429886810882318,ET30,-0.7958813468691244,pi_star,-0.13065075016002806,SA,-0.5896346870860926
alkane,CC(C)CC(C)(C)C,alpha,,N_mol_cm3,-0.7800373334634263,n,,SdP,-1.5203850162022057,ET30,,SA,-0.5896346870860926,beta,,SP,-1.229290021298343,delta,,fn,,pi_star,,SB,-1.267611262103794
ketone,CC(C)C(=O)C,pi_star,,alpha,,fn,-1.3364915329923983,SdP,,SA,,beta,,SB,,n,-1.5443978511224716,SP,,N_mol_cm3,-0.09115535085280171,ET30,-0.11669429962331464,delta,
monohydric_alcohol,C(C(F)(F)F)O,N_mol_cm3,0.8294042032905624,pi_star,0.5362530790150416,beta,-1.5067917246095073,fn,-1.9170776012588215,alpha,2.94476234126166,SA,3.4770230825785333,n,-2.159870651186843,SB,-1.0555237535423772,SP,-2.1022420918216014,delta,0.656480498708799,ET30,2.503027168324809,SdP,1.1960757403405817
monohydric_alcohol,C1=CC=C(C=C1)CCO,SdP,0.8160069360086732,ET30,1.0753482730938213,SB,0.3449270966409482,n,1.5928937639424905,delta,0.656480498708799,N_mol_cm3,-0.306430970418622,alpha,0.9240367698950418,beta,0.5885189562684551,SA,1.1226422685621709,pi_star,1.0920062699942668,SP,1.459402355913294,fn,1.3973937484630725
amide,CN(C)P(=O)(N(C)C)N(C)C,fn,0.40040595123533634,SP,0.23726945718073184,SB,1.321202929701439,SA,-0.5896346870860926,ET30,-0.11669429962331464,alpha,-0.5624739952482177,pi_star,1.0549560572623182,N_mol_cm3,-0.8517958733186998,n,0.3975807996069484,delta,-0.5025151254111557,beta,2.0998905949345263,SdP,1.720511764922595
amine,C1CCNC1,SB,,fn,0.1924751267864319,alpha,-0.19084630396240282,N_mol_cm3,0.46036028403487084,SA,,SdP,,SP,,pi_star,-0.7234541538712015,n,0.15625067537118348,ET30,-0.36619158228504034,beta,0.897663155086515,delta,
ester,COC(=O)OC,pi_star,,SB,0.04194494155320951,N_mol_cm3,0.41730516012170676,SP,-0.8219123883874885,alpha,-0.5624739952482177,ET30,-0.49094022361590317,SdP,0.044084248140766225,beta,-0.029769441367665003,fn,-0.8882250802843696,SA,-0.29818329038000513,delta,-0.254158920242594,n,-1.058498272124284
ketone,CC(C)C(=O)C,pi_star,,alpha,,fn,-1.3364915329923983,SdP,,SA,,beta,,SB,,ET30,-0.11669429962331464,N_mol_cm3,-0.09115535085280171,n,-1.5443978511224716,SP,,delta,
ester,COC(=O)C=C,SB,,n,-0.5661200320727878,SA,,beta,,ET30,-0.40777446272866197,SP,,fn,-0.44319910795736306,alpha,,N_mol_cm3,0.24303442047318566,SdP,,pi_star,,delta,
amine,C1COCCN1,SP,,delta,,N_mol_cm3,0.33529540028710875,alpha,0.11110119520732167,SB,,beta,0.897663155086515,ET30,-0.10283333947544077,n,0.33441385433718385,SA,,fn,0.3461279048532193,SdP,,pi_star,-0.7234541538712015
nitrile,CCCC#N,SA,-0.5896346870860926,SB,-0.1230120095501148,n,-0.815548482625192,beta,-0.13281750764035158,N_mol_cm3,0.3250441803077837,SdP,1.0251920918812738,alpha,-0.5624739952482177,delta,-0.04719541593545917,pi_star,0.46215265355114493,SP,-0.4028953945363252,ET30,0.10508106274266431,fn,-0.6676023743431295
halohydrocarbon,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,fn,,SdP,-1.5203850162022057,SB,-1.2238471730355651,delta,,n,,N_mol_cm3,-0.9994134410209765,SP,-4.476671723644865,beta,,alpha,,ET30,,pi_star,,SA,-0.5896346870860926
alkane,CCCCC,SA,-0.5896346870860926,SP,-1.5202740448060963,SdP,-1.5203850162022057,N_mol_cm3,-0.22852169857575372,delta,-1.2889764417782683,fn,-1.0364770577161218,ET30,-1.488929354262808,SB,-1.169983678797745,pi_star,-2.4648141522727727,n,-1.2204647984570132,alpha,-0.5624739952482177,beta,-1.5067917246095073
carboxylic_acid,CCC(=O)O,SB,-0.14657728827916117,SP,-0.6938794180440772,beta,0.038929269480792845,alpha,2.0389198437524865,fn,-0.6235858491675823,SdP,-0.24170392255842083,pi_star,-0.019500111964183393,SA,2.179153581621738,ET30,1.213957874572558,N_mol_cm3,0.72074127150972,delta,1.1738892594766361,n,-0.766958524725375
amine,CN1CCN(CC1)C,fn,,N_mol_cm3,-0.4930031740423327,SA,-0.5896346870860926,SB,1.3851658291088507,beta,,SdP,-0.8987220881864486,alpha,,delta,,SP,0.07431840401639003,n,,pi_star,,ET30,
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,SB,1.5433898434324476,alpha,1.2956644611808568,SdP,0.10595591396223975,ET30,0.9783215520587053,SA,0.8448526560766814,n,-0.2486656404606414,SP,-0.29814114607353404,N_mol_cm3,-0.37203877828630033,fn,-0.16127731480845817,beta,1.3785541310257194,delta,0.2218571396638163
monohydric_alcohol,CCO,N_mol_cm3,1.4977837459425372,fn,-1.021624855969771,SP,-1.0546996071936912,SA,1.231936542326954,SB,0.7994003292725561,n,-1.204268145823742,beta,1.0694099322076596,delta,1.0911038577537826,ET30,1.4080113166427892,pi_star,-0.16770096289197642,alpha,1.4350248454130372,SdP,0.7865442379984477
amide,CN(C)C=O,SdP,1.3581205793968216,beta,0.863313799662286,n,-0.038109156228091606,alpha,-0.5624739952482177,fn,0.023430066909790114,SB,0.6479092517286867,N_mol_cm3,0.6469324876585815,delta,0.6771768491395128,pi_star,1.0920062699942668,SP,0.41185987128538376,SA,-0.44846291680658146,ET30,0.2021077837777804
amide,C(=O)N,alpha,1.0866238848325858,SdP,1.4435624036264754,n,0.2242766164309294,ET30,1.9485887624098623,fn,0.25134385370833007,SP,1.0520247230024395,beta,0.14197733575347943,N_mol_cm3,3.1256774786593113,SA,1.9104718252833137,delta,3.8437184650386755,SB,-0.02201795785420203,pi_star,1.4254581845818015
ketone,CCC(=O)C,SA,-0.5896346870860926,pi_star,0.31395180262335187,ET30,-0.06125045903182015,alpha,-0.4231136110160371,SdP,1.0487622502894542,delta,-0.35764067239616143,beta,0.14197733575347943,SP,-0.6356826133425265,fn,-0.7291715015825456,SB,0.33482769147135694,N_mol_cm3,0.2696875924194301,n,-0.8835744236849379
halohydrocarbon,C1=CC=C(C=C1)F,N_mol_cm3,0.1794768566013722,beta,-1.2663462366399052,SP,0.435138593166004,n,0.5125770333031878,fn,0.4987005227929998,ET30,-0.6572717453903877,SdP,-0.014841147879684746,delta,-0.46112242454972885,alpha,-0.5624739952482177,SA,-0.5896346870860926,SB,-1.0353249432031946,pi_star,0.12870073896361006
misc_N_compound,CC[N+](=O)[O-],n,-0.6697786089257375,SP,-0.20502625855105303,SB,-0.6279822680296792,SA,-0.5896346870860926,SdP,1.1371503443201307,alpha,,fn,-0.5360928788799906,N_mol_cm3,0.8499066432492122,pi_star,,ET30,0.2575516243692749,beta,,delta,0.5323023961245186
misc_N_compound,CN1C=CN=C1,SP,1.284811941808642,SdP,1.3050877229784157,SB,0.7994003292725561,beta,,alpha,,fn,,N_mol_cm3,0.5669729718198484,delta,,ET30,,SA,-0.275413650012342,pi_star,,n,
carboxylic_acid,CCC(=O)O,SB,-0.14657728827916117,SP,-0.6938794180440772,beta,0.038929269480792845,alpha,2.0389198437524865,fn,-0.6235858491675823,SdP,-0.24170392255842083,pi_star,-0.019500111964183393,SA,2.179153581621738,N_mol_cm3,0.72074127150972,n,-0.766958524725375,delta,1.1738892594766361,ET30,1.213957874572558
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,delta,,beta,,SB,-0.5741187737918589,SA,1.4095397371947258,pi_star,
monohydric_alcohol,C1CCC(C1)O,SA,0.5852787558853223,beta,,ET30,0.7288242693969795,pi_star,,SP,0.19071201341949132,SdP,0.4624545598859678,n,0.3036402143339651,SB,1.3986317026683057,N_mol_cm3,0.24303442047318566,fn,0.319663981741541,alpha,,delta,
ester,CCCOC=O,SB,0.4324552747774061,pi_star,,SA,-0.5896346870860926,N_mol_cm3,0.09951734076263906,SdP,0.34460376784506586,delta,,ET30,,SP,-0.6589613352231467,alpha,,fn,,n,,beta,
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,delta,-0.29555162110402083,beta,-1.5067917246095073,SdP,2.7634912744845757,ET30,2.8218292517259043,SP,-2.614373973195247,SB,-1.368605313799707,fn,-2.306745367076704,N_mol_cm3,-0.07065291089415231,n,-2.5647869670186676,pi_star,0.23985137715945515,alpha,3.989965223003014,SA,4.014386595255381
halohydrocarbon,C(CCl)Cl,SB,-0.9915608541349655,beta,-1.1632981703672185,pi_star,0.8326547808706285,SdP,0.6657471761565233,alpha,-0.5624739952482177,n,0.18864398063772933,SP,0.5515322025691053,fn,0.22055929008862124,delta,-0.088588116796886,SA,-0.45301684488011407,N_mol_cm3,0.5710734598115784,ET30,-0.06125045903182015
halohydrocarbon,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,fn,,SdP,-1.5203850162022057,SB,-1.2238471730355651,delta,,n,,N_mol_cm3,-0.9994134410209765,SP,-4.476671723644865,alpha,,ET30,,pi_star,,beta,,SA,-0.5896346870860926
alkane,C1CCC2CCCCC2C1,alpha,,ET30,,fn,,SA,-0.5896346870860926,SP,0.23726945718073184,SB,-1.2272136414254289,N_mol_cm3,-0.7287812335668026,beta,,delta,,n,,pi_star,,SdP,-1.5203850162022057
alkane,CCCCCCCCCC,SB,-1.1935489575267912,n,-0.3620422088935501,ET30,-1.488929354262808,SdP,-1.5203850162022057,alpha,-0.5624739952482177,SP,-0.6356826133425265,fn,-0.2617322066201369,delta,-1.0199238861789928,N_mol_cm3,-0.9666095370871371,pi_star,-2.0572618122213413,SA,-0.5896346870860926,beta,-1.5067917246095073
ketone,CC(=O)C(Cl)(Cl)Cl,n,0.052592098518237484,alpha,,pi_star,,fn,0.10255179621307436,SB,,delta,,N_mol_cm3,-0.19571779464191438,SdP,,SP,,ET30,0.576353707770369,beta,,SA,
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,pi_star,,beta,,SA,1.4095397371947258,SB,-0.5741187737918589,delta,
monohydric_alcohol,C1CCCC(CC1)O,N_mol_cm3,-0.29412950644343205,SA,0.2437341503703761,ET30,,beta,,alpha,,SB,1.651116831908088,SP,0.5398928416287951,SdP,0.08827829515610446,fn,,delta,,n,,pi_star,
ester,COC=O,beta,-0.23586557391303836,fn,-1.2460281223555374,SA,,SP,,pi_star,0.12870073896361006,N_mol_cm3,1.2927593463560423,ET30,0.02191530185542208,SB,,n,-1.4472179353228343,SdP,,alpha,-0.5624739952482177,delta,
carboxylic_acid,CCCCCCC(=O)O,SA,1.4368633056359215,beta,0.038929269480792845,N_mol_cm3,-0.5688622018893361,pi_star,-0.3159018138197699,SB,-0.3115342393824855,n,-0.2648622930939125,ET30,1.8377010812268733,delta,0.36673159267881056,alpha,2.2247336893953937,SdP,-0.8191728035588398,fn,-0.17558943649130568,SP,-0.2283049804316733
ester,CC1COC(=O)O1,SP,0.2605481790613521,SA,-0.1069183112916353,SdP,1.2550011363610323,ET30,0.5902146679182428,n,-0.20007568256082084,pi_star,0.9067552063345249,fn,-0.1186109897916707,beta,-0.13281750764035158,alpha,-0.5624739952482177,SB,-0.26777015031425655,N_mol_cm3,0.4111544281341118,delta,1.339460062922344
ester,CCOC(=O)C1=CC=CC=C1,pi_star,0.57330329174699,delta,,SB,,fn,1.029599225217087,beta,-0.09846815221612285,alpha,-0.5624739952482177,SA,,n,1.1442464860008301,ET30,-0.504801183763777,SP,,SdP,,N_mol_cm3,-0.5852641538562557
monohydric_alcohol,C1=CC=C(C=C1)CCO,SdP,0.8160069360086732,ET30,1.0753482730938213,SB,0.3449270966409482,n,1.5928937639424905,delta,0.656480498708799,N_mol_cm3,-0.306430970418622,alpha,0.9240367698950418,beta,0.5885189562684551,pi_star,1.0920062699942668,SA,1.1226422685621709,fn,1.3973937484630725,SP,1.459402355913294
monohydric_alcohol,CCC(C)O,ET30,0.7426852295448534,delta,0.38742794310952433,SP,-0.7869943055665581,SdP,0.5596814633197116,SA,0.41678341716461553,SB,1.5736880589412214,beta,1.2411567093288043,N_mol_cm3,0.22253198051453627,pi_star,-0.6864039411392531,alpha,1.0401704234218587,n,-0.5758380236527542,fn,-0.4521104290051732
halohydrocarbon,C(Cl)(Cl)Cl,delta,-0.3783370228268752,n,0.17244732800445461,fn,0.20651720843752583,SdP,0.28862464162563745,alpha,-0.0979393811409491,SB,-1.1767166155774724,beta,-1.1632981703672185,SP,0.6912045338528268,SA,-0.3756000676300596,ET30,-0.36619158228504034,N_mol_cm3,0.5239178479066843,pi_star,-0.019500111964183393
halohydrocarbon,C1=CC=C(C=C1)Br,alpha,-0.5624739952482177,SP,1.7620257403613573,delta,-0.1506771680890266,pi_star,0.7585543554067318,SdP,-0.05608892509400042,n,2.018865728197568,SA,-0.5896346870860926,fn,1.7395344686926344,N_mol_cm3,-0.0604016909148276,ET30,-0.7127155859818821,beta,-1.300695592064134,SB,-0.7693739404039572
carboxylic_acid,CCCCCC(=O)O,n,-0.2648622930939125,ET30,1.8931449218183678,N_mol_cm3,-0.37613926627803046,delta,0.801354951723794,beta,0.038929269480792845,SdP,-0.798548914951682,SB,-0.39232948073921586,fn,-0.17558943649130568,SA,1.5279418671065739,alpha,2.2711871508061208,pi_star,-0.24180138835587317,SP,-0.29814114607353404
ether,CC1CCCO1,SP,-0.2748624241929138,fn,-0.3335628550661228,SA,-0.5896346870860926,SB,0.5502816684226375,alpha,-0.5624739952482177,pi_star,,N_mol_cm3,0.005206116952851103,n,-0.4430254720599165,SdP,0.7423501909831096,ET30,-0.726576546129756,delta,,beta,0.038929269480792845
nitrile,CC#N,fn,-1.2460281223555374,SdP,1.3492817699937538,SB,-0.4529259117567636,SA,-0.3892618518506575,pi_star,0.6103535044789383,alpha,-0.12116611184631255,beta,-0.13281750764035158,SP,-0.9150272759099696,n,-1.4472179353228343,N_mol_cm3,1.877078885177554,delta,0.7185695500009396,ET30,0.5347708273267483
aromatic,CC1=CC(=CC(=C1)C)C,N_mol_cm3,-0.5340080539596319,SdP,-1.063713197043711,fn,0.9623592573108829,delta,-0.5646041767032963,pi_star,-0.649353728407305,SP,0.5980896463303458,SB,-0.7761068771836848,n,1.0632632228344672,SA,-0.5896346870860926,beta,-1.0602501040945318,alpha,-0.5624739952482177,ET30,-1.2255711114532084
amine,CCN(CC)CC,SdP,-1.2021878776917707,delta,-1.144101988763274,SP,-0.7404368618053176,SB,1.5635886537716301,fn,-0.4202457052584582,n,-0.5402053878595541,ET30,-1.3364587926361975,beta,0.9320125105107439,N_mol_cm3,-0.5401587859472267,SA,-0.5896346870860926,pi_star,-1.6497094721699097,alpha,-0.5624739952482177
ketone,CC(=O)C,SA,-0.5896346870860926,beta,-0.029769441367665003,alpha,-0.3766601496053103,SdP,1.1518816933252434,fn,-1.021624855969771,SB,0.18333661392748746,N_mol_cm3,0.7699471274104787,n,-1.204268145823742,delta,-0.2127662193811672,SP,-0.8451911102681088,pi_star,0.46215265355114493,ET30,0.06349818229904368
polyhydric_alcohol,CCC(CO)O,delta,,ET30,1.5050380376779053,beta,,SP,0.00448223837452927,pi_star,,N_mol_cm3,0.2799388123987548,SA,1.5324957951801066,SdP,0.8867174112332141,alpha,,fn,0.11929427818168774,SB,0.8330650131711939,n,0.07202808167816284
halohydrocarbon,C1=CC=C(C=C1)F,N_mol_cm3,0.1794768566013722,beta,-1.2663462366399052,SP,0.435138593166004,n,0.5125770333031878,fn,0.4987005227929998,ET30,-0.6572717453903877,SdP,-0.014841147879684746,delta,-0.46112242454972885,SB,-1.0353249432031946,SA,-0.5896346870860926,alpha,-0.5624739952482177,pi_star,0.12870073896361006
alkane,C1CCC2CCCCC2C1,alpha,,ET30,,fn,,SA,-0.5896346870860926,SP,0.23726945718073184,SB,-1.2272136414254289,N_mol_cm3,-0.7287812335668026,beta,,pi_star,,n,,SdP,-1.5203850162022057,delta,
carboxylic_acid,CCC(C)C(=O)O,fn,,SP,-0.4378134773572543,n,,ET30,,N_mol_cm3,-0.13216023077010092,alpha,,SdP,-0.7514085981353212,pi_star,,SB,-0.5741187737918589,beta,,SA,1.4095397371947258,delta,
alkane,CCCCCC,ET30,-1.488929354262808,delta,-1.2061910400554143,pi_star,-2.31661330134498,alpha,-0.5624739952482177,SP,-1.2525687431789632,N_mol_cm3,-0.44789780613330377,SB,-1.2272136414254289,fn,-0.7847997481234208,beta,-1.5067917246095073,n,-0.9451217036913754,SdP,-1.5203850162022057,SA,-0.5896346870860926
aromatic,CCCCC1=CC=CC=C1,N_mol_cm3,-0.704178305616423,fn,0.8270692014032185,SA,-0.5896346870860926,n,0.9012966965017379,SP,0.4816960369272445,beta,,SB,-0.9141320811680991,alpha,,ET30,,delta,,pi_star,,SdP,-1.0018415312222377
ether,CCOCC,beta,0.1076279803292505,SdP,-0.3860711428085255,alpha,-0.5624739952482177,n,-1.3014480616233797,SP,-1.2409293822386531,ET30,-1.0037957490872293,pi_star,-1.1680567066545815,N_mol_cm3,-0.054250958927232626,SA,-0.5896346870860926,delta,-1.1027092879018467,fn,-1.111278146511377,SB,0.47621936384563507
ketone,CC(=O)CC(=O)C,ET30,1.0337653926502006,SdP,,SP,,pi_star,,SA,,alpha,,SB,,N_mol_cm3,-0.011195835014068572,delta,,fn,0.28212841732803734,beta,,n,0.2599092522241295
monohydric_alcohol,CCCO,beta,1.584650263571093,N_mol_cm3,0.7104900515303954,fn,-0.6527501725967793,n,-0.7993518299919208,alpha,1.3885713840023102,SP,-0.7637155836859378,SdP,0.6834247949626586,ET30,1.2416797948683058,delta,0.7599622508623665,pi_star,-0.24180138835587317,SB,1.2168424096156627,SA,1.0816569159003775
halohydrocarbon,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,fn,,SdP,-1.5203850162022057,SB,-1.2238471730355651,delta,,n,,N_mol_cm3,-0.9994134410209765,SP,-4.476671723644865,ET30,,SA,-0.5896346870860926,beta,,pi_star,,alpha,
misc_N_compound,CN(C)C(=O)N(C)C,ET30,-0.11669429962331464,N_mol_cm3,-0.31053145841035174,n,0.25828958696080234,SP,0.6330077291512762,pi_star,0.9067552063345249,beta,1.2411567093288043,alpha,-0.5624739952482177,SA,-0.5896346870860926,SB,0.6849404040171881,delta,-0.3783370228268752,SdP,1.0664398690955896,fn,0.28077821716927837
polyhydric_alcohol,O,pi_star,1.8700607373651819,SA,4.246636927005546,N_mol_cm3,9.342017274121853,n,-1.6253811142888381,fn,-1.4118327018511578,ET30,2.960438853204641,alpha,2.155053497279303,delta,5.623604602080036,SB,-1.3315741615112056,beta,0.1076279803292505,SP,-0.49601028205880493,SdP,1.4170459754172726
amide,CC(=O)N(C)C,beta,1.1037592876318885,SdP,1.3875832774070471,SP,0.45841731504662425,delta,0.38742794310952433,ET30,0.1605249033341588,SA,-0.46212470102717934,SB,0.772468582153646,pi_star,1.0920062699942668,fn,0.12226471853095777,alpha,-0.5624739952482177,n,0.07526741220481706,N_mol_cm3,0.19382856457242664
ether,C1COCCO1,SB,0.06551022028225587,alpha,-0.5624739952482177,delta,-0.04719541593545917,SP,0.15579393059856092,N_mol_cm3,0.3783505242002728,SdP,-0.6011488382831714,beta,-0.23586557391303836,pi_star,-0.13065075016002806,ET30,-0.7958813468691244,SA,-0.5896346870860926,n,-0.18387902992754973,fn,-0.10429886810882318
halohydrocarbon,C1(=C(C(=C(C(=C1F)F)F)F)F)F,n,-0.9127283984248294,ET30,-1.04537862953085,SP,-1.1710932165967924,N_mol_cm3,-0.24287340654680853,beta,-1.4380930137610495,fn,-0.7556354246942238,pi_star,-0.9457554302628914,SdP,-0.7779250263445242,SA,-0.5896346870860926,delta,-0.7715676810104312,alpha,-0.5624739952482177,SB,-1.015126132864012
ketone,CC(C)C(=O)C(C)C,alpha,,beta,,SB,,fn,-0.434557826941305,N_mol_cm3,-0.5647617138976062,SA,,ET30,-0.4216354228765348,delta,,n,-0.5564020404928252,SdP,,pi_star,,SP,
other,COP(=O)(OC)OC,SB,0.34156062825108446,SdP,1.1577742329272886,pi_star,0.4992028662830933,SP,-0.1933868976107429,fn,-0.4926164337679469,ET30,0.2575516243692749,alpha,-0.5624739952482177,SA,-0.5896346870860926,beta,1.1381086430561174,n,-0.6211886510259169,delta,-0.23346256981188024,N_mol_cm3,-0.24697389453853827
aromatic,CCCCC1=CC=CC=C1,N_mol_cm3,-0.704178305616423,fn,0.8270692014032185,SA,-0.5896346870860926,n,0.9012966965017379,SP,0.4816960369272445,beta,,SB,-0.9141320811680991,pi_star,,ET30,,delta,,SdP,-1.0018415312222377,alpha,
nitrile,C(C#N)Cl,alpha,-0.5624739952482177,n,-0.18387902992754973,fn,-0.10429886810882318,SP,0.45841731504662425,SB,-0.7963056875228673,N_mol_cm3,1.2394530024635535,beta,-0.33891364018572495,SA,1.4368633056359215,delta,,ET30,,pi_star,1.573659035509595,SdP,1.4965952600448813
monohydric_alcohol,CCCCCCCCCCO,SdP,-0.3919636824105706,SP,-0.018796483506090988,SB,1.6544833002979518,fn,0.10822263687986235,beta,1.3098554201772616,N_mol_cm3,-0.9440568531326227,pi_star,-0.5011528774795115,delta,-0.17137351851974036,alpha,1.0633971541272222,n,0.059070759571545936,ET30,0.8258509904320956,SA,0.5898326839588549
ketone,CCCCCC(=O)C,N_mol_cm3,-0.5463095179348216,SA,,alpha,-0.4463403417214005,SB,,delta,,n,-0.5288677310162606,ET30,-0.08897237932756691,pi_star,0.0916505262316617,SdP,,SP,,beta,0.14197733575347943,fn,-0.40998418405188913
monohydric_alcohol,CCC(C)O,ET30,0.7426852295448534,delta,0.38742794310952433,SP,-0.7869943055665581,SdP,0.5596814633197116,SA,0.41678341716461553,SB,1.5736880589412214,beta,1.2411567093288043,N_mol_cm3,0.22253198051453627,alpha,1.0401704234218587,n,-0.5758380236527542,fn,-0.4521104290051732,pi_star,-0.6864039411392531
halohydrocarbon,C1(=C(C(=C(C(=C1F)F)F)F)F)F,n,-0.9127283984248294,ET30,-1.04537862953085,SP,-1.1710932165967924,N_mol_cm3,-0.24287340654680853,beta,-1.4380930137610495,fn,-0.7556354246942238,pi_star,-0.9457554302628914,SA,-0.5896346870860926,delta,-0.7715676810104312,SdP,-0.7779250263445242,alpha,-0.5624739952482177,SB,-1.015126132864012
monohydric_alcohol,CCCCCCO,pi_star,-0.6864039411392531,SB,1.5433898434324476,alpha,1.2956644611808568,SdP,0.10595591396223975,ET30,0.9783215520587053,SA,0.8448526560766814,n,-0.2486656404606414,SP,-0.29814114607353404,delta,0.2218571396638163,fn,-0.16127731480845817,beta,1.3785541310257194,N_mol_cm3,-0.37203877828630033
halohydrocarbon,C1=CC=C(C(=C1)Cl)Cl,SA,-0.43935506065951624,beta,-1.4037436583368206,SdP,0.4712933692890354,SP,1.6921895747194966,delta,-0.04719541593545917,alpha,-0.5624739952482177,N_mol_cm3,-0.17726559867912983,SB,-0.9309644231174179,ET30,-0.5186621439116509,n,1.9054891597646557,pi_star,0.7956045681386802,fn,1.6490710580557728
monohydric_alcohol,C(C(F)(F)F)O,N_mol_cm3,0.8294042032905624,pi_star,0.5362530790150416,beta,-1.5067917246095073,fn,-1.9170776012588215,alpha,2.94476234126166,SA,3.4770230825785333,n,-2.159870651186843,SdP,1.1960757403405817,ET30,2.503027168324809,SB,-1.0555237535423772,delta,0.656480498708799,SP,-2.1022420918216014
ester,CCOC(=O)C1=CC=CC=C1,pi_star,0.57330329174699,delta,,SB,,fn,1.029599225217087,beta,-0.09846815221612285,alpha,-0.5624739952482177,SA,,n,1.1442464860008301,SP,,ET30,-0.504801183763777,SdP,,N_mol_cm3,-0.5852641538562557
polyhydric_alcohol,CCC(CO)O,delta,,ET30,1.5050380376779053,beta,,SP,0.00448223837452927,pi_star,,N_mol_cm3,0.2799388123987548,SA,1.5324957951801066,alpha,,SB,0.8330650131711939,SdP,0.8867174112332141,fn,0.11929427818168774,n,0.07202808167816284
amine,CN1CCCC1,n,,delta,,fn,,N_mol_cm3,-0.04399973894790792,pi_star,,alpha,,ET30,,SdP,-0.8839907391813359,SP,-0.13519009290919226,beta,,SA,-0.5896346870860926,SB,1.6746821106371343
